function_id,x,y
0,46.624291231177644,77.3344843336297
0,39.49923471469276,40.09148001782992
0,23.021172687098478,66.8897910714268
0,56.313019417326274,61.96262565817273
0,34.662800305653704,75.55002513761538
0,47.695768179566585,57.21774173684709
0,1.142505966279388,31.653750839996448
0,19.85854287117084,56.790213948053136
0,22.767003588537136,56.680236414406934
0,39.88163822284705,27.7835607847206
0,30.45148059299253,20.988186150357674
0,48.23197082170066,42.90436933004646
0,27.41331210306912,73.43097592538037
0,45.3669568466904,32.962165382817346
0,29.25043102857988,28.775073808601444
0,4.928233462478753,11.172274249725408
0,34.12785144338459,38.437154490062966
0,40.890523834995186,51.10891307317958
0,24.828714567882354,30.633041457107677
0,17.007852898671874,50.485650037275036
0,24.05421453809715,52.523504574284416
0,35.927751848585515,23.655321530054202
0,20.785405188906175,30.57405660328278
0,45.082066716222364,59.76019706993178
0,14.607366212860061,40.81508074231606
0,4.6087139453366355,53.063044265225535
0,54.88067576397476,82.51264020016494
0,55.50875193277711,91.37630962971221
0,56.15556294911153,70.34541958875471
0,28.84785104625029,60.3777553229143
0,25.026141416831585,26.207132823031003
0,45.50200131695616,67.19343735925794
0,37.10910684744268,23.785696189382072
0,8.866371367341788,35.88015304393103
0,19.073737586169777,61.96459756935677
0,20.509540976072763,53.05688189847505
0,6.25407051349105,8.019966922106967
0,16.30921280071783,35.854478894669825
0,3.50932286522746,42.057103773106824
0,36.310611738967864,54.60364822143372
0,34.66495151657956,53.01530199514507
0,23.793185488308577,43.09822952228582
0,40.214036239147646,29.937524743848307
0,29.535442394198974,45.26511375142731
0,54.60708798707589,68.22954021354272
0,49.6921327405006,70.38378287507523
0,58.147962940354645,46.643098351096555
0,12.708504060729801,30.681632525595532
0,6.763046327278614,57.8267733637163
0,34.583945116220825,59.72808527223754
0,59.22646847498538,60.314552085184566
0,22.79571697512766,32.879576378068016
0,56.54411646113637,85.82070948175499
0,3.900855502191991,35.14643017421645
0,33.53007299486954,75.1704439882856
0,10.337805682594375,43.24341520050275
0,30.122679099004817,49.899536540490104
0,10.294282533162518,54.10192346734625
0,35.48034732999574,34.31166080416892
0,53.924929999051216,67.4437729545056
0,32.789719047675916,26.836432967372623
0,19.349102799119965,47.51035487894596
0,58.86959984899552,69.83544174363185
0,7.723467384178095,10.39242018070292
0,2.567424621202823,38.693826417391996
0,48.1693884676543,79.87878589651895
0,32.61524659145107,79.2764714198299
0,4.0962467051080775,54.04745850276032
0,39.55213646045375,37.557877291847866
0,9.399258569525168,30.598686073941714
0,39.39181142320707,51.43342808830971
0,44.12853755328431,49.490603632083236
0,31.44485245098686,26.705351303071893
0,28.220985829954447,63.5080658004547
0,52.284277478071886,71.84949811307533
0,24.578755336213685,66.5137980176187
0,41.578023725201014,83.52797478399674
0,37.47692596207631,81.97705430669562
0,13.285357342126492,50.86673538473117
0,19.01466374900549,63.86334710638124
0,40.14848916109632,45.42572819573857
0,44.723322201384285,45.72705306161021
0,48.559794488129604,63.936799045208296
0,20.495678610811538,18.45998824519149
0,0.49891259949104816,17.99776897422896
0,53.99474394298974,60.015270355054184
0,19.20476396625023,24.2584977893546
0,13.733248846014147,45.379228712910844
0,0.5596344934107167,30.16806024994076
0,27.167139193519315,65.5677209294839
0,27.81061441264558,72.08618820987012
0,56.568294727191635,84.73763914907354
0,15.227714630945322,45.994246742860554
0,49.23418212962937,55.39462860949921
0,41.055212678699185,58.063931162170334
0,49.935017756499576,88.64542708382423
0,37.93174149756913,44.906730105156385
0,11.406683068727084,58.47711471176056
0,21.646036147880395,16.749028929808347
0,22.579897416550708,52.615559771773114
0,54.01851624719572,68.1064432184519
0,6.181157647004516,40.25742769216328
0,36.35038661500533,56.998395233821796
0,6.298076610692583,2.7119008276982237
0,22.759270487987887,3.5259995907140262
0,39.61718046090664,45.26271413674136
0,34.549995719241466,43.9556301619628
0,56.95271783799029,11.242152490127033
0,23.0622226164308,6.400116089298383
0,58.01347453043268,30.508865063425475
0,41.30515745156747,52.19450739204889
0,48.11238697234442,59.07218299182388
0,10.82093380354808,44.05358157913839
0,51.435106338511794,26.600772449303083
0,50.60286716049132,29.652406700673918
0,57.93560219926478,23.863824750022886
0,30.86942705763507,9.518596691253425
0,16.092249884933246,47.7037831053581
0,44.678756448286194,47.84939031628332
0,56.593555965920295,37.52877499178282
0,41.23119612758335,40.24209234444541
0,28.22323491907529,3.152440987246592
0,4.26345567174576,5.117524964885258
0,43.35360089257879,56.967675474639925
0,10.963955951880306,34.41288456039738
0,43.941049343365094,55.57564445448427
0,51.68595948124772,15.894102610033165
0,24.85129575930448,14.377724633050558
0,36.90936892071828,38.12107646070154
0,5.769918428574703,46.74469601225839
0,14.33595665295837,14.939263187273928
0,21.482995309958206,46.91644611304444
0,26.71399455940865,5.329963003186626
0,35.5395801350891,33.36504704431116
0,2.6653097647729185,27.27277271232173
0,55.88472847761445,27.11103957651215
0,12.874889974001455,42.82729408806977
0,42.00996142446804,33.520904413318405
0,23.685117435701986,55.49943096705092
0,2.088806134172585,24.062157609346475
0,50.534701537081716,36.21847127745545
0,0.1170099343121267,4.5962085041710825
0,50.85286039113838,31.243341005098827
0,18.946006731781992,46.95738968685361
0,38.26098418648277,51.000026214088535
0,14.421219241208226,52.693957855302244
0,34.456577379480784,44.15171775548914
0,7.934310985002169,2.8792012894346763
0,41.33490240580332,12.056919704370152
0,56.86727982657627,20.51478999254362
0,29.08680277204077,9.438813254701529
0,51.905939875649054,10.292282370357729
0,33.61309735829751,31.75277687159277
0,56.913245709909255,46.960579717909475
0,25.3691959337838,26.459865696346917
0,13.667150782347548,53.47440682185025
0,23.53747434348366,14.261504943184299
0,31.524854684180355,27.208064349760342
0,18.8025770667588,49.0093119090888
0,36.69226209845639,6.832389760777087
0,49.854808754283496,42.644247998886165
0,40.088747762619654,14.07326982204048
0,11.978845177432387,3.735223904127134
0,55.78232304390071,5.345327711906636
0,24.21075788325461,53.835759716451236
0,50.03895264415977,11.746238006828797
0,2.5959058218462783,47.63255397304287
0,35.284080721065024,56.546189019943384
0,24.340059715812806,1.4811125084603582
0,53.712491576181606,26.01215875149095
0,7.931683456916794,39.97411432412672
0,24.441706905315222,5.718787834588264
0,8.673905259442044,5.6634312785883445
0,24.587911736190442,0.9762323427442232
0,19.87316214304973,34.13023579347057
0,51.784564964841756,4.3962738487380015
0,25.004840013940935,40.587438630779374
0,18.20511132094924,42.78004628932851
0,46.665953392914915,43.46364967235154
0,34.29319433530206,55.38813846474675
0,24.625912156212483,30.603480540795235
0,14.26211938951355,57.08548218289821
0,14.114575004161836,12.977901328671608
0,29.348462658654604,54.21537228090342
0,1.2860546825752195,45.36375832978795
0,6.112795368533881,21.611516171053186
0,53.55721620940002,42.78208407952727
0,43.398087184496156,14.901760587608726
0,33.71065388684037,29.973146617171786
0,3.356332822934589,35.21852481462461
0,13.197822109372044,8.734691976660736
0,34.301147197986786,26.726913493515237
0,34.102816183777755,35.403506250562344
0,25.764116689618067,43.18871609626383
0,20.888311888485124,11.030646939937824
0,47.763287421259655,7.081468251399734
0,29.700331298668633,10.675193324472627
0,56.47360348148923,1.0159907355654085
0,56.364795142268555,4.5583053585278215
0,48.12577414043916,29.682151373113847
0,31.354434912165154,4.752418793928079
0,9.324222195078162,11.523075504150302
0,16.539896954950418,6.287898263869107
0,29.829980140992525,14.75879431722213
0,0.445672905981227,43.83210592356598
0,7.409762235682143,26.191174686019288
0,56.53232185759783,25.94027953450985
0,37.95103880575263,20.111175806286393
0,15.810071193214835,15.41236848647175
0,5.94783262241492,49.459898623869734
0,32.1218312033109,0.459129199892101
0,52.31244775789143,37.68561633129755
0,17.618980387424035,23.022078473112924
0,22.7645758432441,21.101501064518406
0,48.21633500384207,59.34660238675152
0,3.40420780149427,54.51492807989893
0,44.84560830048289,37.65177969918745
0,39.12794780794154,18.444154278689812
0,32.051014343418004,3.7620685818978994
0,55.61345433876196,2.142686327604093
0,48.32879111414014,28.479047807368346
0,16.66633535769065,17.788373361612784
0,5.039430236049798,1.8634532533231152
0,43.819612743278014,9.817283816091354
0,58.1495656960231,12.855691791292653
0,51.227415939189,32.06687661576169
0,47.01047951216792,50.267224000314776
0,56.31477800734846,5.752933525701387
0,10.954505896063779,54.2374660456589
0,37.66718306436041,11.552188751474437
0,40.090184849918195,6.980899273204512
0,24.910132563908945,46.39755790164703
0,7.643692929094734,58.05720776590596
0,41.029467930263905,4.058137063873817
0,0.18663275044679795,2.310126423132335
0,32.961133953993375,10.362278522495885
0,30.389337217626135,16.87558884422168
0,12.071660590144136,47.62107978696191
0,11.909239469559136,42.257847980248684
0,55.20129577229639,32.50996442590838
0,34.69813049575476,4.75834680994298
0,57.025964921776215,8.684067039211785
0,17.27996391281676,45.47003930561586
0,26.63914931328891,33.691694135428605
0,8.675644335509405,36.706217385835224
0,18.843280762604927,20.979093710958015
0,35.909225601879434,30.176211523003
0,16.21480088416677,22.05688895434623
0,32.36723849454984,20.86203310959529
0,54.83634826328932,1.3398551919291446
0,36.45418117959073,20.742027104757938
0,27.03069627055941,38.50387224919042
0,18.349748980417296,30.68521995201071
0,0.030510364891525033,23.62289686647848
0,1.1911738815514727,32.52633993485032
0,23.694842040155052,42.56589648549179
0,38.43109527672566,23.779171274064417
0,9.097602607819521,21.253138935388677
0,1.2452104341664416,41.24910863547159
0,16.78804763832073,8.99711731509578
0,47.86358522215369,8.357754081378545
0,7.8460081017997,20.93757810022026
0,51.39848918824888,53.43050095902919
0,13.136510297444094,25.311439316642215
0,44.50079520866552,56.703746119779595
0,46.39871051819342,40.54650134231952
0,16.671725343674368,19.096278065480742
0,0.42670629898000856,15.196784785769621
0,22.684901426062062,20.581753811075533
0,0.5500928672493632,48.956986300429676
0,4.8565881045670505,21.543431794836224
0,10.66665358306215,53.995719893557954
0,34.782714949121036,42.80919115131511
0,14.957304274040395,45.642396114132765
0,23.986635926786917,55.26726866987964
0,7.361258653061045,52.45188307931797
0,40.311050703958394,14.551027383584003
0,48.197589300060244,40.01724046708269
0,10.315410072997668,53.087152110364386
0,6.764047717293478,49.860569769612866
0,31.22536559961598,41.213321267579694
0,10.113435933364006,2.5554085229648416
0,7.193392574638597,20.44868943512461
0,21.838486318064938,56.63552343873484
0,22.282571510842082,31.861305328572154
0,11.784927907417158,50.2578094735494
0,18.51209102336242,13.009713588688605
0,19.46322083458059,37.7055625659034
0,6.4681006978290085,29.04318421045997
0,32.85461006070625,38.410536314978636
0,2.4901381620979346,57.11183995523529
0,0.2791851419433322,20.651878297229437
0,59.24346386454293,2.8950959230933826
0,28.615136369560975,4.695668339053968
0,12.949224228132914,3.9379934990903553
0,58.03453380666756,4.241071850173563
0,59.3575114437374,17.88563491200093
0,36.84057260270511,31.763367206761657
0,31.14107729127212,57.010108526725254
0,59.019534669496416,46.17877629510184
0,44.573119263666605,34.13478927418844
0,46.603762899563606,4.283139380021472
1,17.934042457576027,61.253061143262116
1,11.472393016371075,22.322193388790463
1,3.9023743174578063,55.662349790738716
1,35.592659786479885,14.958168177828423
1,53.50536503597065,14.489606076685337
1,15.067439677681163,36.993894420190976
1,54.07562933218276,21.44860007007903
1,30.22948111543497,43.62775760414398
1,51.358919456749234,39.669222406194095
1,47.64828044803606,64.06326642610716
1,13.199435230762802,12.630637721260044
1,19.408353471836914,43.21300232269616
1,13.69470699683504,28.340752615338264
1,6.04737685331195,30.39735768047009
1,54.79222329567645,18.338635674085694
1,50.42566763612056,57.74000316304083
1,29.071967736420852,50.628079746813924
1,43.88981892576868,21.224736843672844
1,16.49058216854654,56.972073364147306
1,33.18846734324911,24.119544904591876
1,11.358630364942226,11.919962395421399
1,20.872714164539698,59.921090372129015
1,32.61204775916758,53.379942518405755
1,23.197714155625015,20.193940825944484
1,16.949691329953318,46.42436203059984
1,57.10675151433975,40.03136292919306
1,3.7784628512107887,18.37265906600907
1,1.1341604956162588,31.096773189302084
1,54.93880692386051,45.80292016464702
1,6.549559015789244,1.9816913253011723
1,32.62320500036068,42.41275198685343
1,51.896399407396466,49.54588778910613
1,46.93397417505369,9.297580505855628
1,58.34438881016032,20.439223554000485
1,17.387907737916418,59.63229403590075
1,41.68606756223562,43.63323005908158
1,23.47202060728513,51.60718591095306
1,24.17297141062903,9.347243487346603
1,23.50321040537887,15.967221619763546
1,31.506354567839576,11.226887292410517
1,18.585821344613333,53.03776978804608
1,37.34339575775604,46.176886357229655
1,37.27663280718164,51.98372358102321
1,22.022691299138828,49.49485805557667
1,48.30621615702139,45.15042351855489
1,29.862771632929586,57.669340706110944
1,29.577140625975318,47.38565783724837
1,43.07798105778027,60.65802654510638
1,37.7314797094074,39.47130393384942
1,24.262774191626267,49.18634698220664
1,2.696349852068838,45.01042371256277
1,47.72440769028263,12.766924084848618
1,57.98942944192809,31.342097274779782
1,50.461754091699156,23.057067221202214
1,17.75143720678534,55.729803955107485
1,7.842417116242208,38.57453875529508
1,59.93285340517554,29.892961749249615
1,21.741278302249015,31.125458650904292
1,36.61376991330453,33.54082226564711
1,14.698246762235618,24.00325408809387
1,55.11115986645969,59.915973601035475
1,3.2453453988856418,9.137860453119155
1,28.112769621912708,22.566125796523067
1,27.852627689503944,53.72297431667472
1,30.95436776021266,7.140915326798622
1,34.427661795100505,60.329294761612005
1,56.420114419627694,36.188544012591265
1,55.41264839535325,20.369961161849105
1,35.66244623126228,30.582030718842724
1,5.161551248916732,14.909048775480828
1,18.956121725166316,55.42866839980159
1,14.042885687213802,40.04275316982641
1,51.80961429592605,36.528173808147436
1,32.93596683806207,53.86163432851385
1,41.05600793453603,49.24247414610629
1,8.97821130074358,29.36630626048622
1,44.24122307291756,34.80982983409179
1,31.565546750591988,24.288592437219766
1,10.530107479108965,60.86630914496581
1,36.001094145460826,45.034469500107136
1,52.42389627267075,10.00518858866171
1,33.0833161501315,24.752931525301467
1,11.464763948557824,10.88509336019455
1,22.81286776850282,20.852767356591755
1,56.823399351537546,23.539723593942316
1,11.95848427421124,12.570108052015051
1,54.595662623695766,43.45091178120647
1,2.467630854223448,37.954737104919204
1,27.773057508985605,56.07011028251517
1,38.36406734462183,31.948575193358987
1,2.330786133305922,9.857894025364311
1,27.142209515796672,56.996405818775386
1,38.05366634852071,44.45800355171206
1,54.62716832497982,17.835894300920735
1,59.98007271215963,10.551600638259139
1,15.27523552055766,49.35448582353992
1,33.86730891481609,45.4967714349399
1,18.38456736067307,27.258330422254694
1,16.41536987819213,37.32928580462185
1,57.34851550843456,60.85196595360053
1,27.103284386889918,5.016954334966554
1,26.519410722964643,56.270766611520564
1,31.356910128675967,20.58621043277386
1,53.23356271542376,38.548690774327895
1,17.361946272940557,13.94347337496257
1,6.541345875907321,26.843632915743637
1,39.25535720425677,60.63246374211814
1,31.196932760019756,30.854673933088186
1,22.02110523565878,40.56075877859264
1,37.25671711951325,6.2070215791531
1,10.422661261144398,27.037926802949706
1,2.109338173503421,29.96575765011423
1,58.54929896000337,35.98367716907184
1,18.508821006592136,44.553436656273455
1,15.082012760854091,2.4961962303994674
1,42.156931867807884,61.55246417341243
1,45.8022470017136,55.69487870710832
1,34.90105630700693,45.5165368501204
1,3.361167661561917,52.121324393199046
1,27.07776664852102,29.24131473148203
1,59.00769354673214,54.41560484009185
1,43.67585886367961,19.347553815743836
1,21.06440997479378,4.957526785798648
1,43.9053687048846,37.43501886877829
1,46.172549415302534,60.48336070837386
1,28.898743582979638,25.956294558731855
1,8.773003749862614,56.83703326997703
1,36.98592614471947,52.443377352704566
1,40.93108060822063,59.6639976792501
1,42.006380573661474,53.927996100829425
1,10.512464390868102,39.53075127734962
1,19.616312328687,26.3720759837038
1,15.510204429588194,13.026386007371906
1,19.20976919428088,56.31819815147134
1,30.27716360168139,25.344119658748266
1,12.191552567396016,32.25225589474753
1,58.88115435168682,46.61884338470006
1,54.17004696452226,14.035790412314007
1,5.671360725271162,23.388368358817665
1,52.26878950881225,19.629109184315247
1,32.41030498911212,61.85438537792725
1,46.35956227422325,19.26931484651666
1,28.958508433044315,24.234627835035994
1,46.42048152891357,54.31775745751858
1,46.303588784181564,44.20883807422857
1,56.62392689436741,56.39401572185442
1,48.36432046146101,65.47172002788582
1,24.128423203176858,57.50969700331928
1,6.345684388936464,50.60976943639924
1,57.23261791786983,42.782646584088326
1,41.611221029063486,7.2237430388460755
1,10.65570196633332,49.398694084621916
1,30.153967490445282,55.5638031229665
1,22.55287569753438,20.87482897895335
1,3.790913803468683,50.170458229089824
1,47.078732032893164,28.563561421355235
1,40.783916854739736,62.772125964308884
1,14.690197083886005,32.828765016634065
1,30.995419562954563,33.21496003267729
1,35.217973416404206,41.873938236240924
1,51.54101605881463,6.9001873875911475
1,50.149869704408104,42.62316697940424
1,17.979537116294754,6.13983362395728
1,56.260606301273356,9.51990727675679
1,23.554743283015455,8.426371903730772
1,59.47140591999304,16.12731311412837
1,48.45558728804351,39.97881760010045
1,0.30792182870542195,23.340861934061532
1,50.8517827078265,43.625564616558854
1,11.429521606661837,39.929455751889805
1,50.04452240655904,34.4830271030585
1,26.866551798691066,23.923719453777462
1,35.01446237107486,19.408331030432233
1,1.8291505304112476,26.358795608444048
1,2.1178585365002323,53.98381601717646
1,2.858982336162672,42.97321767876451
1,35.97066739968112,33.75682540593493
1,2.2709728343453506,55.43408304282634
1,3.1763018815542776,35.34821770125208
1,29.132112655098545,29.319947205895957
1,51.25791626494058,61.44144002507203
1,58.32135973505401,21.525353897911806
1,35.50765593033173,37.473449933980646
1,17.582331856352013,15.462201791520616
1,46.54465589023896,60.90154907401696
1,28.53758373800919,46.97956778903601
1,45.27040856809509,29.588576053288577
1,30.945653207138427,49.85794217853268
1,1.1391947466750008,37.798038272637605
1,54.06614568722709,41.62318620080514
1,13.374856433764005,35.516380024187114
1,40.637230577702915,13.290590708312994
1,30.97102721884828,42.780948445932374
1,12.42980619383496,45.12085022911608
1,38.11956256992071,64.7442810033325
1,53.5437009938745,35.03458908338435
1,2.856550516867191,2.129702914381219
1,52.22986790066479,55.157864141952274
1,45.87506298071358,36.341541755572365
1,26.591330200539648,62.4566267512881
1,17.82311102681806,24.177307145055984
1,21.54730591966239,50.40980864397927
1,45.012529511057515,42.91676333640962
1,9.902894207851933,20.02125678845486
1,9.44516735142166,14.410999970411627
1,9.459480865298884,10.844554776986469
1,6.911844509356204,0.6094045585997265
1,22.82119276482656,42.83311375826869
1,12.890670657530263,58.44145195189627
1,9.077639049030353,58.38745609983216
1,13.732345065968198,40.07971148275498
1,27.6829618673549,4.660390867392312
1,58.13824080844831,17.96180646322894
1,57.15378584386429,50.227863833496144
1,5.261375337502832,10.153255897388707
1,16.007726406477158,35.916603566055215
1,28.030474554718246,24.229493355040802
1,21.18563415149079,34.34259961893289
1,54.50607337769584,46.36183095892632
1,48.968215082658844,34.799301140847284
1,19.48642678870836,50.025796687288285
1,8.2128844372237,22.365407008248084
1,3.4691839527756363,29.32289847369188
1,1.0596986137577868,3.1144637582357437
1,28.983486553341237,28.01640400581813
1,16.03506727047269,15.430273134302654
1,38.24436004159836,43.688135802674054
1,25.56868458284693,55.72497262351303
1,50.178786973186426,37.76638082755477
1,27.88751777453237,3.662409126322703
1,3.590627367182535,4.726201254072013
1,44.051734998557826,32.24718372979735
1,43.08399655345777,57.071564957972285
1,26.813224673006097,4.919189905245993
1,38.02271691987,15.167300880111647
1,40.5815921027137,20.85927145801042
1,44.87890077849224,54.54301411031057
1,35.954505141450895,6.289229973015464
1,26.898504498862774,4.359921852781737
1,15.817244089561747,39.18018566033028
1,20.90102892985612,24.986355930901244
1,43.25397984093784,16.612815019680653
1,39.28911733840494,25.46081362030215
1,35.324565532733786,36.39482847754382
1,26.363003234818862,4.723339566245075
1,3.7249423388593472,47.15475150549006
1,49.13120422905382,44.65101259663775
1,46.188249893721654,56.72661933451907
1,4.72132335317371,27.09271643107265
1,23.209517485251578,14.799887848251787
1,56.90137312628631,32.63568418284405
1,21.405442662690678,26.34318349913599
1,24.030685982722236,39.2325415279256
1,36.444201162916464,18.553419547792256
1,23.775348045084893,5.911046757291441
1,37.34228077705007,53.57741442055398
1,8.483940062537238,13.10739466599247
1,50.102534214552556,18.00235688560924
1,38.450812320298944,4.999471945502587
1,24.840634040977797,50.40017943979428
1,1.7021648379970977,11.259709145380336
1,59.027610041193185,32.643327031025045
1,19.46804318026316,42.062095135335504
1,10.780262226152297,52.99897530143275
1,32.78353314337467,13.15689589608455
1,49.881525851116905,51.65128504102239
1,16.723711013026318,13.06961788370919
1,25.26949374371273,40.84804160948634
1,46.766400241050256,40.09679971305171
1,54.70222447337902,32.73540285632046
1,46.10072753584055,56.03174690739588
1,36.9181027856886,48.78468621066252
1,44.606442635413885,25.031791556090827
1,53.752115959954956,35.4496734196515
1,16.141251626448444,43.446014906529946
1,58.85408732906468,30.840670729680305
1,44.16704993375944,39.93631572906523
1,38.19469925803482,30.35054511843755
1,33.56976786712568,59.14740700934597
1,16.88810270040793,3.041582039861006
1,46.71436431849619,2.92655420517018
1,0.8641198258600724,48.97235839787943
1,35.181581081688826,55.70758659507645
1,18.120548898590595,7.406800742347106
1,13.514448190994434,28.085166498947732
1,20.40571363531142,3.9175619379720827
1,45.21616470946876,44.41116630247337
1,47.15565754894847,33.24289559278268
1,34.34523335258398,16.503217870739924
1,18.0072095965506,52.8262074991568
1,18.359551087552514,4.1473380673879
1,3.785071392477606,5.7918604315209805
1,22.70201728213426,30.089741620955763
1,8.797030366965812,23.128618647157207
1,2.2733629916984888,28.54385007588637
1,3.3646698100860783,15.626385367700061
1,9.809261817979277,38.33611214029107
1,56.25661219549876,10.36455778446416
1,35.555217879538425,36.45227710340672
1,7.182047339153092,30.970529630987752
1,26.069556934364194,39.043074524411004
1,40.40574415220589,21.96699945847668
1,40.1834740613583,15.92442192639698
1,20.133585796494174,22.6075632889162
1,21.375053304368482,58.17902341966675
1,20.260543365547356,26.761080135893412
1,5.069794186770336,46.22965858172373
1,21.16627544001679,58.817810282639385
1,56.63681712484065,43.898056496030236
1,12.84624944207737,32.17475358468776
1,3.9434596529597865,49.02636323916598
1,35.68841912147901,6.726173470406705
1,4.6493301636476625,6.573815484754113
1,19.803072796792193,51.03426540428929
1,32.63530506274811,42.53477251847187
1,49.132962894686564,15.768310944546766
1,24.459166036300207,46.18204522717396
1,50.0146778152806,14.419220861284591
1,42.73623783568673,42.799437529922876
1,31.97696043151701,23.010090342062135
1,51.65567412499368,10.103418296137075
1,48.37071575887399,48.38897950333431
1,1.121310516948577,45.75078846753105
1,3.8777527699207437,13.26429737544871
1,8.476112154263117,27.41891193544855
1,55.82038100679009,55.821676731643045
1,53.420176503426426,41.5327276834901
1,41.58447353375288,43.343374883663685
1,57.18238345947097,56.206874688844536
1,2.180192314320628,17.342695470167317
1,25.81651511539264,36.93846418230007
1,0.5694580544357253,28.530484778032385
1,15.126052782345553,42.06878942545022
1,9.509117420874508,7.018650053349315
1,44.99914908137653,23.71175340592297
1,0.8190374390610877,31.063236118034446
1,25.16402315738571,32.24682934101344
1,46.67404649294742,29.784723865652268
1,1.3521938672162848,1.7876859245829824
1,26.802059556275644,51.59705832979773
1,26.783877476817135,25.925278106154956
1,12.747490673852564,35.91662794949122
1,17.052986790667692,35.01666900850696
1,31.925603923600217,51.46207807222249
1,45.53473156882898,43.830348611965455
1,33.507710887354015,17.453941583120674
1,50.763876366805604,35.35125618164591
1,5.503490762144696,38.601523542079306
1,1.0371055656413808,22.536281825674134
1,45.62165112819174,24.331073296491414
1,41.812659824234366,58.271545516973966
1,34.566792359864046,59.45007149662051
1,0.8555115148343218,9.118325775211009
1,29.879865593822633,51.86300192774706
1,24.179750532046192,25.11422146034264
1,27.00270820419599,52.29934892949932
1,52.44098902005561,52.271951471283295
1,39.507816761006296,34.36087005060931
1,0.9078920965384674,13.867779914306835
1,34.04741617323207,57.942373866552046
1,26.082582508561178,55.788232986367646
1,54.39865856482429,10.50346301201218
1,36.67605792565489,50.30800221567528
1,33.61737985652858,40.95606295344325
1,53.3259624256272,11.296399964673409
1,0.2985826807759029,22.483208716075584
1,3.499024858581561,41.08334428582465
1,10.76481762074754,46.651615500961
1,35.70215530783803,5.141430207761248
1,55.73489132817794,54.466981891356
1,2.3016824946985226,52.003239671039545
1,4.223067757399399,41.633996754388974
1,37.52726589429719,1.310386525226681
